Processed,Time(h),Time(m),Time(s),Time(ms),Delt,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,PCTimestamp
219,1,1,4,541,15,0.537109375,1.45166015625,0.361328125,-3.72314453125,-13.00048828125,-136.8408203125,-277.42507026902996,-263.9727098032467,-332.9831293870079,1745594750.8307872
220,1,1,4,556,15,0.6259765625,1.7099609375,0.26953125,6.34765625,-15.56396484375,-161.4990234375,-290.89693397579305,-262.47583605805085,-342.0098081607356,1745594750.8381698
221,1,1,4,571,15,1.21826171875,2.109375,0.16845703125,19.83642578125,38.87939453125,-178.16162109375,-307.3625451729478,-254.99146733207135,-345.01870108531153,1745594750.8445966
222,1,1,4,586,15,1.04833984375,1.7431640625,0.07421875,-12.75634765625,53.77197265625,-207.8857421875,-304.368797682556,-237.02898238972065,-352.54093339675126,1745594750.8512492
223,1,1,4,601,15,0.36669921875,1.64501953125,-0.37548828125,-30.2734375,71.533203125,-211.85302734375,-307.3625451729478,-229.54461366374116,-339.00091523615976,1745594750.857739
224,1,1,4,616,15,-0.29150390625,1.4189453125,-0.85400390625,5.0048828125,85.99853515625,-184.6923828125,-302.8719239373602,-235.53210864452475,-326.9653435378562,1745594750.956249
225,1,1,4,631,15,-0.68603515625,1.18603515625,-0.9091796875,1.28173828125,33.0810546875,-148.3154296875,-317.8406613893191,-222.06024493776172,-349.5320404721753,1745594750.9626808
226,1,1,4,646,15,0.9228515625,0.8134765625,-0.60400390625,-2.62451171875,-14.58740234375,-97.412109375,-313.3500401537314,-217.56962370217403,-329.97423646243203,1745594750.9744306
227,1,1,4,661,15,1.65185546875,0.2880859375,-0.32470703125,4.21142578125,-28.4423828125,-21.6064453125,-316.3437876441232,-217.56962370217403,-343.5142546230236,1745594750.9809058
228,1,1,4,676,15,1.0458984375,0.25634765625,-0.05126953125,-6.28662109375,-22.3388671875,29.96826171875,-311.85316640853557,-208.5883812309987,-339.00091523615976,1745594751.0014586
229,1,1,4,691,15,0.6962890625,0.11669921875,-0.00732421875,-20.3857421875,-33.99658203125,61.58447265625,-322.3312826249068,-216.07274995697813,-339.00091523615976,1745594751.0185778
230,1,1,4,706,15,0.75341796875,0.0849609375,-0.01953125,-26.3671875,-49.8046875,115.90576171875,-323.82815637010265,-196.61339126943153,-351.0364869344633,1745594751.025079
