Processed,Time(h),Time(m),Time(s),Time(ms),Delt,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,PCTimestamp
17,1,1,1,512,15,0.08251953125,1.00341796875,-0.013671875,-1.64794921875,-0.9765625,-0.244140625,-563.3279556014455,-254.99146733207135,-366.08095155734276,1745594634.066444
18,1,1,1,527,15,0.0712890625,1.00634765625,-0.00634765625,-1.40380859375,-0.9765625,-0.18310546875,-552.8498393850743,-257.98521482246315,-384.13430910479815,1745594634.0729873
19,1,1,1,542,15,0.07421875,1.02001953125,-0.005859375,-1.40380859375,-1.0986328125,0.18310546875,-561.8310818562496,-271.4570785292262,-372.09873740649454,1745594634.0795171
20,1,1,1,557,15,0.0869140625,1.00732421875,-0.02294921875,-1.40380859375,-1.15966796875,0.244140625,-561.8310818562496,-260.97896231285495,-375.1076303310705,1745594634.0860367
21,1,1,1,572,15,0.09130859375,1.0107421875,-0.00537109375,-1.28173828125,-0.732421875,0.30517578125,-557.3404606206619,-263.9727098032467,-382.62986264251015,1745594634.093017
22,1,1,1,587,15,0.09326171875,1.00244140625,-0.0146484375,-1.0986328125,-0.244140625,0.06103515625,-557.3404606206619,-281.93519474559736,-375.1076303310705,1745594634.0996006
23,1,1,1,602,15,0.08984375,1.00244140625,-0.00830078125,-0.91552734375,0.1220703125,-0.18310546875,-576.7998193082085,-265.4695835484426,-379.62096971793426,1745594634.1063488
24,1,1,1,617,15,0.09619140625,1.0068359375,-0.02587890625,-0.67138671875,0.1220703125,0.1220703125,-552.8498393850743,-269.9602047840303,-355.54982632132715,1745594634.1129224
25,1,1,1,632,15,0.07666015625,1.01123046875,-0.017578125,-1.220703125,-0.67138671875,0.3662109375,-549.8560918946825,-260.97896231285495,-367.58539801963076,1745594634.1194575
26,1,1,1,647,15,0.0791015625,1.00439453125,-0.0048828125,-0.91552734375,-0.54931640625,0.42724609375,-555.8435868754661,-280.4383210004015,-379.62096971793426,1745594634.1259623
27,1,1,1,662,15,0.0947265625,1.00390625,-0.01171875,-0.9765625,-0.30517578125,0.67138671875,-558.8373343658578,-280.4383210004015,-352.54093339675126,1745594634.132519
28,1,1,1,677,15,0.09228515625,1.00830078125,-0.0185546875,-0.91552734375,0.30517578125,0.48828125,-563.3279556014455,-272.9539522744221,-376.6120767933584,1745594634.1390514
29,1,1,1,692,15,0.0869140625,0.9970703125,-0.0166015625,-0.67138671875,0.9765625,0.1220703125,-555.8435868754661,-283.43206849079326,-370.5942909442066,1745594634.1455615
30,1,1,1,707,15,0.08544921875,1.01123046875,-0.01708984375,-0.79345703125,1.64794921875,-0.06103515625,-570.812324327425,-287.922689726381,-366.08095155734276,1745594634.1521237
31,1,1,1,722,15,0.06494140625,1.017578125,-0.00537109375,-0.79345703125,0.732421875,0.1220703125,-546.8623444042908,-278.9414472552056,-364.5765050950548,1745594634.1589103
32,1,1,1,737,15,0.09033203125,1.017578125,-0.00927734375,-0.67138671875,-0.1220703125,-0.06103515625,-554.3467131302702,-271.4570785292262,-378.1165232556463,1745594634.1654298
33,1,1,1,752,15,0.08935546875,1.00439453125,-0.0078125,-0.67138671875,-1.0986328125,0.54931640625,-563.3279556014455,-280.4383210004015,-376.6120767933584,1745594634.1719017
34,1,1,1,767,15,0.09423828125,1.013671875,-0.02587890625,-0.9765625,-1.28173828125,0.06103515625,-557.3404606206619,-278.9414472552056,-364.5765050950548,1745594634.178587
35,1,1,1,782,15,0.0830078125,1.00341796875,-0.00390625,-0.91552734375,-1.0986328125,0.06103515625,-558.8373343658578,-275.9476997648139,-379.62096971793426,1745594634.1851392
36,1,1,1,797,15,0.07958984375,0.99560546875,0.00244140625,-0.8544921875,-1.40380859375,-0.18310546875,-557.3404606206619,-278.9414472552056,-372.09873740649454,1745594634.1920426
37,1,1,1,812,15,0.10498046875,1.0244140625,0.00146484375,-0.732421875,-1.8310546875,-0.18310546875,-558.8373343658578,-272.9539522744221,-360.063165708191,1745594634.1986897
38,1,1,1,827,15,0.076171875,1.005859375,-0.009765625,1.0986328125,-1.28173828125,-0.3662109375,-552.8498393850743,-262.47583605805085,-363.07205863276687,1745594634.3032346
39,1,1,1,842,15,0.07421875,1.0107421875,-0.0107421875,1.15966796875,-1.3427734375,0.0,-564.8248293466414,-263.9727098032467,-367.58539801963076,1745594635.2384758
40,1,1,1,857,15,0.08837890625,1.00146484375,-0.056640625,2.44140625,2.0751953125,1.03759765625,-566.3217030918373,-275.9476997648139,-384.13430910479815,1745594635.244961
41,1,1,1,872,15,0.0791015625,1.005859375,-0.02392578125,3.11279296875,4.08935546875,1.3427734375,-542.3717231687029,-275.9476997648139,-370.5942909442066,1745594635.2515023
42,1,1,1,887,15,0.115234375,0.9892578125,-0.02783203125,3.90625,8.23974609375,2.44140625,-554.3467131302702,-263.9727098032467,-361.5676121704789,1745594635.6164978
43,1,1,1,902,15,0.0810546875,1.01025390625,-0.0166015625,2.01416015625,9.27734375,1.89208984375,-546.8623444042908,-271.4570785292262,-375.1076303310705,1745594635.622998
44,1,1,1,917,15,0.0615234375,1.0224609375,-0.00244140625,1.89208984375,8.97216796875,1.40380859375,-555.8435868754661,-283.43206849079326,-370.5942909442066,1745594635.629673
45,1,1,1,932,15,0.0791015625,1.01953125,-0.021484375,1.953125,6.591796875,0.42724609375,-570.812324327425,-280.4383210004015,-373.6031838687825,1745594635.6418238
46,1,1,1,947,15,0.111328125,0.99755859375,-0.01611328125,2.86865234375,4.21142578125,-0.18310546875,-542.3717231687029,-280.4383210004015,-355.54982632132715,1745594635.6486108
47,1,1,1,962,15,0.0986328125,0.9970703125,-0.04345703125,2.62451171875,5.615234375,-0.732421875,-563.3279556014455,-272.9539522744221,-379.62096971793426,1745594635.6551645
48,1,1,1,977,15,0.0625,1.017578125,-0.01123046875,1.77001953125,5.37109375,-1.89208984375,-555.8435868754661,-283.43206849079326,-384.13430910479815,1745594635.70815
49,1,1,1,992,15,0.12451171875,1.00146484375,-0.037109375,2.9296875,6.28662109375,-2.25830078125,-557.3404606206619,-281.93519474559736,-358.55871924590303,1745594635.7147596
50,1,1,2,7,15,0.0732421875,0.99853515625,-0.02490234375,2.74658203125,5.18798828125,-3.47900390625,-564.8248293466414,-278.9414472552056,-367.58539801963076,1745594635.7212672
51,1,1,2,22,15,0.13134765625,1.0087890625,-0.02197265625,4.21142578125,5.31005859375,-4.150390625,-554.3467131302702,-284.9289422359892,-364.5765050950548,1745594635.7277758
52,1,1,2,37,15,0.048828125,0.99951171875,0.03173828125,3.41796875,4.45556640625,-5.31005859375,-552.8498393850743,-280.4383210004015,-390.15209495394987,1745594635.7346892
53,1,1,2,52,15,0.033203125,1.02099609375,0.001953125,4.45556640625,5.06591796875,-7.14111328125,-555.8435868754661,-283.43206849079326,-373.6031838687825,1745594635.7412229
54,1,1,2,67,15,0.04736328125,1.0048828125,-0.0185546875,6.9580078125,5.4931640625,-7.4462890625,-552.8498393850743,-283.43206849079326,-387.14320202937404,1745594635.7489612
55,1,1,2,82,15,0.16455078125,0.9892578125,-0.01220703125,6.28662109375,3.72314453125,-10.498046875,-563.3279556014455,-283.43206849079326,-370.5942909442066,1745594635.7557867
56,1,1,2,97,15,0.099609375,0.9697265625,-0.0947265625,7.4462890625,8.36181640625,-9.46044921875,-546.8623444042908,-271.4570785292262,-378.1165232556463,1745594635.7622654
57,1,1,2,112,15,0.03076171875,0.95703125,-0.072265625,6.04248046875,8.30078125,-8.72802734375,-570.812324327425,-293.9101847071646,-373.6031838687825,1745594635.7689254
58,1,1,2,127,15,-0.04345703125,0.97802734375,-0.02880859375,3.35693359375,3.90625,-9.6435546875,-563.3279556014455,-269.9602047840303,-376.6120767933584,1745594635.7760062
59,1,1,2,142,15,-0.00244140625,1.0263671875,0.00341796875,1.46484375,-1.40380859375,-11.23046875,-545.3654706590947,-272.9539522744221,-387.14320202937404,1745594635.7824793
60,1,1,2,157,15,0.05224609375,0.99755859375,-0.03564453125,2.8076171875,-6.04248046875,-13.916015625,-557.3404606206619,-295.4070584523605,-367.58539801963076,1745594635.789233
61,1,1,2,172,15,0.18359375,1.009765625,-0.109375,3.5400390625,-4.0283203125,-14.83154296875,-548.3592181494867,-280.4383210004015,-379.62096971793426,1745594635.924542
62,1,1,2,187,15,0.2236328125,1.0498046875,-0.10205078125,4.0283203125,1.0986328125,-14.34326171875,-570.812324327425,-280.4383210004015,-379.62096971793426,1745594635.9311116
63,1,1,2,202,15,0.13720703125,1.03466796875,-0.03076171875,3.90625,0.06103515625,-16.4794921875,-548.3592181494867,-265.4695835484426,-379.62096971793426,1745594635.9489806
64,1,1,2,217,15,0.14501953125,0.9716796875,-0.06982421875,3.11279296875,-7.87353515625,-17.578125,-563.3279556014455,-262.47583605805085,-384.13430910479815,1745594635.9565818
65,1,1,2,232,15,0.09619140625,1.1005859375,-0.15380859375,0.244140625,-7.568359375,-15.7470703125,-557.3404606206619,-263.9727098032467,-375.1076303310705,1745594635.96306
66,1,1,2,247,15,-0.04248046875,1.048828125,-0.0634765625,-4.2724609375,-13.48876953125,-17.39501953125,-561.8310818562496,-256.4883410772673,-388.6476484916619,1745594635.9695764
67,1,1,2,262,15,-0.0126953125,1.02392578125,-0.0927734375,-6.34765625,-23.3154296875,-17.02880859375,-563.3279556014455,-251.99771984167958,-379.62096971793426,1745594635.9767785
68,1,1,2,277,15,0.0322265625,0.99853515625,-0.05859375,-8.9111328125,-30.82275390625,-17.02880859375,-554.3467131302702,-260.97896231285495,-375.1076303310705,1745594635.9832487
69,1,1,2,292,15,0.11962890625,0.99853515625,-0.0283203125,-7.01904296875,-35.400390625,-18.73779296875,-570.812324327425,-262.47583605805085,-379.62096971793426,1745594635.9901786
70,1,1,2,307,15,0.2548828125,1.13720703125,-0.02783203125,-7.32421875,-37.841796875,-28.25927734375,-564.8248293466414,-256.4883410772673,-375.1076303310705,1745594635.9967945
71,1,1,2,322,15,0.2880859375,0.9248046875,0.0185546875,0.1220703125,-35.70556640625,-37.29248046875,-573.8060718178168,-254.99146733207135,-384.13430910479815,1745594636.004483
72,1,1,2,337,15,0.26416015625,0.9775390625,0.1748046875,4.94384765625,-33.50830078125,-53.77197265625,-561.8310818562496,-249.00397235128779,-378.1165232556463,1745594636.011032
73,1,1,2,352,15,0.29150390625,1.19287109375,-0.0205078125,6.65283203125,-24.96337890625,-71.4111328125,-573.8060718178168,-234.03523489932883,-379.62096971793426,1745594636.0182323
74,1,1,2,367,15,0.2451171875,1.140625,-0.00634765625,11.71875,-18.798828125,-88.92822265625,-576.7998193082085,-234.03523489932883,-394.66543434081376,1745594636.024715
75,1,1,2,382,15,0.1494140625,1.17529296875,0.0009765625,12.02392578125,-23.74267578125,-107.23876953125,-570.812324327425,-226.5508661733494,-384.13430910479815,1745594636.0312128
76,1,1,2,397,15,0.12109375,1.158203125,-0.08935546875,22.27783203125,-22.5830078125,-114.6240234375,-582.7873142889921,-210.08525497619456,-399.1787737276776,1745594636.0383353
77,1,1,2,412,15,0.11767578125,1.26318359375,-0.11767578125,27.40478515625,-17.39501953125,-114.1357421875,-582.7873142889921,-192.12277003384384,-399.1787737276776,1745594636.044872
78,1,1,2,427,15,0.1923828125,1.42431640625,0.091796875,23.193359375,-14.46533203125,-108.7646484375,-581.2904405437962,-187.63214879825617,-400.68322018996554,1745594636.0523741
79,1,1,2,442,15,0.04150390625,1.24755859375,-0.0478515625,20.1416015625,14.892578125,-110.41259765625,-582.7873142889921,-163.68216887512187,-409.7098989636932,1745594636.0595381
80,1,1,2,457,15,-0.107421875,1.0966796875,-0.12890625,13.48876953125,40.71044921875,-110.04638671875,-573.8060718178168,-151.70717891355474,-414.22323835055704,1745594636.07123
81,1,1,2,472,15,-0.046875,1.05712890625,-0.201171875,5.06591796875,47.05810546875,-111.083984375,-582.7873142889921,-160.6884213847301,-409.7098989636932,1745594636.0782442
82,1,1,2,487,15,0.21728515625,1.01171875,-0.32861328125,1.708984375,54.99267578125,-108.82568359375,-572.3091980726209,-142.72593644237938,-423.2499171242847,1745594636.0847182
83,1,1,2,502,15,-0.0126953125,0.66845703125,-0.53515625,15.0146484375,55.96923828125,-84.53369140625,-576.7998193082085,-129.25407273561638,-421.74547066199676,1745594636.0916207
84,1,1,2,517,15,1.517578125,0.20458984375,-0.01513671875,8.056640625,25.45166015625,-34.3017578125,-567.8185768370332,-127.75719899042046,-426.2588100488606,1745594636.098956
85,1,1,2,532,15,1.880859375,-0.447265625,0.3232421875,1.77001953125,49.8046875,91.30859375,-557.3404606206619,-117.27908277404921,-412.7187918882691,1745594636.1067297
86,1,1,2,547,15,1.26904296875,-0.09716796875,0.380859375,-32.71484375,41.8701171875,185.1806640625,-554.3467131302702,-114.28533528365743,-409.7098989636932,1745594636.1134446
87,1,1,2,562,15,0.75439453125,1.13818359375,0.05419921875,-62.8662109375,-10.7421875,280.57861328125,-552.8498393850743,-172.66341134629724,-408.20545250140526,1745594636.1205125
88,1,1,2,577,15,0.4345703125,2.904296875,-0.92578125,-48.7060546875,21.05712890625,339.599609375,-564.8248293466414,-192.12277003384384,-399.1787737276776,1745594636.1270459
89,1,1,2,592,15,-12.70703125,3.12939453125,-1.97900390625,-45.166015625,60.36376953125,130.4931640625,-567.8185768370332,-249.00397235128779,-367.58539801963076,1745594636.1335237
90,1,1,2,607,15,0.03369140625,-0.82373046875,1.44140625,43.39599609375,-146.78955078125,-265.56396484375,-549.8560918946825,-271.4570785292262,-358.55871924590303,1745594636.140557
91,1,1,2,622,15,1.27783203125,0.10888671875,0.328125,-1.5869140625,-60.11962890625,-17.63916015625,-567.8185768370332,-253.49459358687545,-367.58539801963076,1745594636.1471019
92,1,1,2,637,15,-0.2060546875,1.17529296875,0.2568359375,-25.634765625,23.98681640625,26.18408203125,-548.3592181494867,-240.02272988011242,-379.62096971793426,1745594636.2063215
93,1,1,2,652,15,-0.76708984375,0.966796875,-0.22265625,-18.310546875,-32.71484375,15.2587890625,-545.3654706590947,-244.5133511157001,-360.063165708191,1745594636.2128317
94,1,1,2,667,15,-0.0087890625,1.029296875,0.0634765625,2.74658203125,7.01904296875,11.29150390625,-542.3717231687029,-244.5133511157001,-366.08095155734276,1745594636.2613375
95,1,1,2,682,15,-0.0390625,1.126953125,-0.10986328125,3.2958984375,-12.14599609375,19.1650390625,-564.8248293466414,-231.04148740893706,-375.1076303310705,1745594636.273962
96,1,1,2,697,15,0.15771484375,1.076171875,-0.32666015625,4.5166015625,-9.033203125,6.7138671875,-548.3592181494867,-240.02272988011242,-360.063165708191,1745594636.2806132
97,1,1,2,712,15,-0.1943359375,0.93212890625,-0.1904296875,2.25830078125,-19.22607421875,10.986328125,-557.3404606206619,-238.52585613491652,-367.58539801963076,1745594636.2876484
98,1,1,2,727,15,-0.1083984375,0.94677734375,-0.01611328125,0.6103515625,-26.42822265625,13.36669921875,-546.8623444042908,-249.00397235128779,-358.55871924590303,1745594636.2944694
99,1,1,2,742,15,0.03466796875,1.052734375,-0.0771484375,1.40380859375,-21.42333984375,18.73779296875,-537.8811019331152,-229.54461366374116,-363.07205863276687,1745594636.3011096
100,1,1,2,757,15,-0.13427734375,1.0,0.041015625,5.43212890625,-20.81298828125,18.49365234375,-545.3654706590947,-237.02898238972065,-366.08095155734276,1745594636.319522
101,1,1,2,772,15,-0.1005859375,0.9765625,-0.0595703125,4.69970703125,-19.10400390625,16.11328125,-552.8498393850743,-226.5508661733494,-363.07205863276687,1745594636.3265882
102,1,1,2,787,15,0.01904296875,0.9423828125,-0.1474609375,5.4931640625,-17.333984375,11.77978515625,-546.8623444042908,-253.49459358687545,-361.5676121704789,1745594636.3330896
103,1,1,2,802,15,0.08544921875,0.9658203125,-0.17431640625,3.11279296875,-13.36669921875,9.70458984375,-542.3717231687029,-240.02272988011242,-370.5942909442066,1745594636.3454094
104,1,1,2,817,15,0.0673828125,1.07470703125,-0.1005859375,2.50244140625,-18.12744140625,6.28662109375,-546.8623444042908,-249.00397235128779,-385.6387555670861,1745594636.3678234
105,1,1,2,832,15,-0.056640625,1.04443359375,-0.0615234375,3.11279296875,-11.77978515625,1.8310546875,-549.8560918946825,-235.53210864452475,-367.58539801963076,1745594636.3743167
106,1,1,2,847,15,-0.11083984375,0.9853515625,-0.0419921875,4.150390625,-10.986328125,-0.91552734375,-536.3842281879195,-231.04148740893706,-375.1076303310705,1745594636.3912885
107,1,1,2,862,15,0.0302734375,1.0771484375,-0.07421875,2.62451171875,-8.056640625,-4.45556640625,-542.3717231687029,-234.03523489932883,-370.5942909442066,1745594636.3978565
108,1,1,2,877,15,0.01904296875,1.03466796875,-0.044921875,4.150390625,-9.27734375,-9.1552734375,-557.3404606206619,-228.0477399185453,-364.5765050950548,1745594636.4317415
109,1,1,2,892,15,-0.13671875,1.04443359375,-0.05859375,6.8359375,-17.4560546875,-12.02392578125,-549.8560918946825,-225.0539924281535,-367.58539801963076,1745594636.4382863
110,1,1,2,907,15,-0.16015625,0.97705078125,-0.10546875,5.55419921875,-20.3857421875,-10.1318359375,-542.3717231687029,-234.03523489932883,-370.5942909442066,1745594636.4455
111,1,1,2,922,15,-0.11962890625,0.96630859375,-0.11767578125,0.06103515625,-16.845703125,-8.4228515625,-534.8873544427236,-222.06024493776172,-384.13430910479815,1745594636.4519966
112,1,1,2,937,15,0.0068359375,1.02978515625,-0.115234375,-5.18798828125,-13.427734375,-11.90185546875,-539.3779756783111,-213.07900246658636,-388.6476484916619,1745594636.4599159
113,1,1,2,952,15,0.056640625,1.046875,-0.23388671875,-9.21630859375,-7.14111328125,-21.8505859375,-525.9061119715482,-235.53210864452475,-375.1076303310705,1745594636.4669797
114,1,1,2,967,15,-0.1845703125,1.0322265625,0.09912109375,-3.23486328125,-9.8876953125,-22.5830078125,-530.3967332071359,-216.07274995697813,-379.62096971793426,1745594636.4734383
115,1,1,2,982,15,-0.123046875,0.99072265625,-0.0966796875,-4.0283203125,-7.32421875,-27.9541015625,-527.4029857167441,-211.58212872139046,-387.14320202937404,1745594636.4799237
116,1,1,2,997,15,0.12060546875,0.96435546875,-0.04052734375,-1.46484375,1.03759765625,-27.9541015625,-543.8685969138988,-202.6008862502151,-391.65654141623787,1745594636.487053
117,1,1,3,12,15,-0.08544921875,1.00830078125,-0.203125,-3.662109375,11.65771484375,-27.83203125,-554.3467131302702,-207.0915074858028,-391.65654141623787,1745594636.493734
118,1,1,3,27,15,-0.1513671875,1.06005859375,-0.09375,-7.080078125,-0.42724609375,-30.6396484375,-537.8811019331152,-234.03523489932883,-387.14320202937404,1745594636.5002427
119,1,1,3,42,15,-0.05908203125,1.07470703125,0.0029296875,-3.84521484375,-8.11767578125,-33.99658203125,-537.8811019331152,-205.59463374060687,-387.14320202937404,1745594636.5077271
120,1,1,3,57,15,-0.01220703125,1.1337890625,-0.0498046875,-1.64794921875,-4.33349609375,-41.32080078125,-548.3592181494867,-216.07274995697813,-387.14320202937404,1745594636.514193
121,1,1,3,72,15,0.12451171875,1.23681640625,-0.14306640625,1.03759765625,-1.40380859375,-50.6591796875,-552.8498393850743,-193.61964377903976,-397.6743272653896,1745594636.5207095
122,1,1,3,87,15,0.21728515625,1.3916015625,-0.0673828125,9.1552734375,9.09423828125,-55.84716796875,-557.3404606206619,-196.61339126943153,-391.65654141623787,1745594636.5277712
123,1,1,3,102,15,0.490234375,1.6103515625,-0.01416015625,6.103515625,28.6865234375,-72.93701171875,-570.812324327425,-183.1415275626685,-408.20545250140526,1745594636.5342307
124,1,1,3,117,15,0.095703125,1.3232421875,0.28662109375,17.02880859375,43.88427734375,-86.5478515625,-555.8435868754661,-198.11026501462743,-394.66543434081376,1745594636.5407329
125,1,1,3,132,15,0.38232421875,1.29150390625,0.06689453125,15.31982421875,11.23046875,-109.55810546875,-563.3279556014455,-187.63214879825617,-387.14320202937404,1745594636.5477145
126,1,1,3,147,15,0.41796875,0.55517578125,-0.18408203125,15.31982421875,7.62939453125,-80.87158203125,-557.3404606206619,-178.65090632708083,-385.6387555670861,1745594636.5541663
127,1,1,3,162,15,1.40283203125,-0.45703125,-0.13232421875,9.70458984375,-10.43701171875,-33.75244140625,-548.3592181494867,-165.1790426203178,-418.7365777374209,1745594636.5723207
128,1,1,3,177,15,2.32421875,0.068359375,0.8046875,-20.3857421875,-15.9912109375,141.05224609375,-552.8498393850743,-175.65715883668904,-400.68322018996554,1745594636.578768
129,1,1,3,192,15,0.8544921875,1.0009765625,0.0126953125,-55.7861328125,8.9111328125,237.12158203125,-546.8623444042908,-181.6446538174726,-391.65654141623787,1745594636.5852683
130,1,1,3,207,15,0.50830078125,2.392578125,-0.48095703125,-68.66455078125,-7.4462890625,265.380859375,-563.3279556014455,-226.5508661733494,-379.62096971793426,1745594636.592211
131,1,1,3,222,15,-8.65771484375,3.03857421875,-2.49169921875,-15.31982421875,52.06298828125,35.2783203125,-539.3779756783111,-243.01647737050422,-367.58539801963076,1745594636.598762
132,1,1,3,237,15,-0.517578125,-0.56787109375,1.03564453125,51.7578125,-76.35498046875,-163.330078125,-539.3779756783111,-263.9727098032467,-358.55871924590303,1745594636.6052651
133,1,1,3,252,15,0.26171875,0.404296875,0.45654296875,9.21630859375,-61.70654296875,2.197265625,-545.3654706590947,-251.99771984167958,-373.6031838687825,1745594636.6123807
134,1,1,3,267,15,-0.83447265625,0.80615234375,0.15673828125,-22.39990234375,-16.6015625,20.32470703125,-543.8685969138988,-225.0539924281535,-378.1165232556463,1745594636.6191058
135,1,1,3,282,15,-0.302734375,0.94287109375,-0.00146484375,-5.55419921875,-30.6396484375,28.80859375,-542.3717231687029,-229.54461366374116,-379.62096971793426,1745594636.6256306
136,1,1,3,297,15,-0.02392578125,1.0478515625,-0.234375,-0.48828125,-19.8974609375,19.775390625,-542.3717231687029,-222.06024493776172,-370.5942909442066,1745594636.6321762
137,1,1,3,312,15,0.275390625,1.14794921875,-0.365234375,3.84521484375,-25.87890625,22.15576171875,-536.3842281879195,-231.04148740893706,-372.09873740649454,1745594636.6396322
138,1,1,3,327,15,-0.03271484375,1.10107421875,-0.19140625,1.0986328125,-24.35302734375,16.29638671875,-545.3654706590947,-237.02898238972065,-366.08095155734276,1745594636.6534832
139,1,1,3,342,15,0.0234375,1.03955078125,-0.033203125,0.06103515625,-22.52197265625,9.033203125,-548.3592181494867,-234.03523489932883,-363.07205863276687,1745594636.6783504
140,1,1,3,357,15,-0.0693359375,1.00390625,0.1162109375,4.45556640625,-11.71875,9.46044921875,-543.8685969138988,-235.53210864452475,-367.58539801963076,1745594636.6869004
141,1,1,3,372,15,-0.02587890625,0.9814453125,0.0595703125,2.86865234375,-0.244140625,6.89697265625,-536.3842281879195,-228.0477399185453,-361.5676121704789,1745594636.6954806
142,1,1,3,387,15,-0.09228515625,0.98388671875,-0.15869140625,4.69970703125,-1.46484375,9.33837890625,-542.3717231687029,-234.03523489932883,-360.063165708191,1745594636.7097406
143,1,1,3,402,15,-0.14501953125,0.97705078125,-0.1083984375,7.01904296875,-13.7939453125,7.87353515625,-548.3592181494867,-219.06649744736993,-370.5942909442066,1745594636.7179925
144,1,1,3,417,15,-0.021484375,0.98095703125,-0.11083984375,4.69970703125,-20.32470703125,4.33349609375,-528.89985946194,-235.53210864452475,-375.1076303310705,1745594636.7261043
145,1,1,3,432,15,-0.0439453125,0.962890625,-0.1162109375,3.84521484375,-17.15087890625,2.13623046875,-537.8811019331152,-234.03523489932883,-370.5942909442066,1745594636.7342403
146,1,1,3,447,15,0.001953125,1.0712890625,-0.17578125,-1.77001953125,-10.8642578125,-0.8544921875,-546.8623444042908,-235.53210864452475,-367.58539801963076,1745594636.741816
147,1,1,3,462,15,-0.0791015625,1.0205078125,-0.03271484375,-1.89208984375,-4.45556640625,-3.7841796875,-542.3717231687029,-222.06024493776172,-370.5942909442066,1745594636.7485435
148,1,1,3,477,15,-0.1591796875,0.962890625,-0.00390625,0.06103515625,-4.8828125,-4.69970703125,-545.3654706590947,-222.06024493776172,-352.54093339675126,1745594636.755141
149,1,1,3,492,15,-0.103515625,1.0361328125,-0.02294921875,1.46484375,-3.47900390625,-5.859375,-525.9061119715482,-225.0539924281535,-367.58539801963076,1745594636.7730007
150,1,1,3,507,15,-0.03173828125,1.126953125,-0.1796875,-0.54931640625,-2.62451171875,-8.97216796875,-534.8873544427236,-229.54461366374116,-366.08095155734276,1745594637.0663843
151,1,1,3,522,15,-0.0625,1.11083984375,-0.11083984375,-3.173828125,-2.25830078125,-11.65771484375,-527.4029857167441,-229.54461366374116,-370.5942909442066,1745594637.0728955
152,1,1,3,537,15,-0.0830078125,1.0712890625,-0.1650390625,-6.103515625,-10.55908203125,-15.80810546875,-515.427995755177,-220.56337119256582,-364.5765050950548,1745594637.275713
