Processed,Time(h),Time(m),Time(s),Time(ms),Delt,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,PCTimestamp
14,1,1,1,464,15,-0.15673828125,0.99267578125,-0.01416015625,-1.89208984375,-1.0986328125,-1.64794921875,-55.88775598003785,-409.1694630872483,157.4664173188625,1745594603.1384935
15,1,1,1,479,15,-0.15673828125,1.00146484375,-0.0234375,-1.708984375,-1.3427734375,-1.52587890625,-51.39713474445018,-392.70385189009346,161.97975670572634,1745594603.144915
16,1,1,1,494,15,-0.15869140625,0.99560546875,-0.03369140625,-1.64794921875,-1.03759765625,-1.3427734375,-54.39088223484197,-410.6663368324442,161.97975670572634,1745594603.1671882
17,1,1,1,509,15,-0.14697265625,0.99853515625,-0.03173828125,-1.3427734375,-1.64794921875,-1.64794921875,-46.9065135088625,-413.660084322836,158.97086378115046,1745594603.173606
18,1,1,1,524,15,-0.15673828125,0.9951171875,-0.0107421875,-1.40380859375,-1.52587890625,-1.708984375,-55.88775598003785,-398.6913468708771,174.0153284040299,1745594603.1802986
19,1,1,1,539,15,-0.16162109375,0.9912109375,-0.02294921875,-1.5869140625,-2.01416015625,-2.0751953125,-49.90026099925429,-416.6538318132278,160.4753102434384,1745594603.1867983
20,1,1,1,554,15,-0.14892578125,0.98876953125,-0.0390625,-1.40380859375,-3.11279296875,-2.50244140625,-45.409639763666604,-416.6538318132278,157.4664173188625,1745594603.1935968
21,1,1,1,569,15,-0.15087890625,1.00634765625,-0.02880859375,-1.77001953125,-3.96728515625,-3.0517578125,-45.409639763666604,-412.1632105776401,163.4842031680143,1745594603.200172
22,1,1,1,584,15,-0.15869140625,0.9951171875,-0.03271484375,-1.40380859375,-4.5166015625,-3.5400390625,-46.9065135088625,-418.1507055584236,161.97975670572634,1745594603.2067509
23,1,1,1,599,15,-0.14404296875,1.0068359375,-0.03564453125,-1.3427734375,-4.7607421875,-3.96728515625,-45.409639763666604,-394.20072563528936,157.4664173188625,1745594603.2133427
24,1,1,1,614,15,-0.16015625,1.0146484375,-0.03515625,-1.46484375,-3.72314453125,-3.90625,-60.37837721562554,-409.1694630872483,154.4575243942866,1745594603.2198808
25,1,1,1,629,15,-0.1630859375,1.01171875,-0.0234375,-1.220703125,-2.99072265625,-3.7841796875,-37.925271037687146,-416.6538318132278,163.4842031680143,1745594603.2560554
26,1,1,1,644,15,-0.166015625,1.0009765625,-0.02734375,-1.0986328125,-2.74658203125,-3.41796875,-24.45340733092411,-409.1694630872483,160.4753102434384,1745594603.2625694
27,1,1,1,659,15,-0.1611328125,1.00146484375,-0.029296875,-1.03759765625,-1.8310546875,-3.60107421875,-45.409639763666604,-401.68509436126885,154.4575243942866,1745594603.2692158
28,1,1,1,674,15,-0.15966796875,1.00927734375,-0.00927734375,-1.03759765625,-0.8544921875,-3.90625,-37.925271037687146,-427.1319480295991,160.4753102434384,1745594603.27598
29,1,1,1,689,15,-0.16748046875,0.9892578125,-0.029296875,-1.0986328125,0.18310546875,-4.33349609375,-51.39713474445018,-410.6663368324442,161.97975670572634,1745594603.2841668
30,1,1,1,704,15,-0.171875,0.9892578125,-0.0400390625,-1.28173828125,0.79345703125,-4.39453125,-49.90026099925429,-398.6913468708771,157.4664173188625,1745594603.2910352
31,1,1,1,719,15,-0.1708984375,0.98291015625,-0.046875,-1.40380859375,0.732421875,-4.21142578125,-49.90026099925429,-391.20697814489756,171.006435479454,1745594603.2974744
32,1,1,1,734,15,-0.1796875,0.98681640625,-0.0380859375,-1.5869140625,-0.30517578125,-3.662109375,-61.87525096082143,-413.660084322836,169.50198901716607,1745594603.3045237
33,1,1,1,749,15,-0.18017578125,0.9814453125,-0.04443359375,-1.8310546875,-1.28173828125,-3.11279296875,-43.91276601847071,-421.1444530488154,151.4486314697107,1745594603.3113406
34,1,1,1,764,15,-0.17724609375,0.9912109375,-0.025390625,-2.13623046875,-1.46484375,-2.685546875,-61.87525096082143,-410.6663368324442,161.97975670572634,1745594603.3178017
35,1,1,1,779,15,-0.18359375,0.98486328125,-0.03857421875,-2.44140625,-0.79345703125,-2.25830078125,-52.89400848964607,-398.6913468708771,154.4575243942866,1745594603.5040188
36,1,1,1,794,15,-0.1962890625,0.97265625,-0.02392578125,-2.5634765625,-0.48828125,-1.8310546875,-42.41589227327482,-404.67884185166065,157.4664173188625,1745594603.5112164
37,1,1,1,809,15,-0.1962890625,0.9765625,-0.0361328125,-2.9296875,-0.06103515625,-1.0986328125,-52.89400848964607,-401.68509436126885,160.4753102434384,1745594603.517697
38,1,1,1,824,15,-0.1865234375,0.9853515625,-0.04541015625,-3.0517578125,-0.06103515625,-0.3662109375,-45.409639763666604,-412.1632105776401,154.4575243942866,1745594603.5241148
39,1,1,1,839,15,-0.185546875,0.9814453125,-0.04541015625,-3.5400390625,-1.220703125,0.48828125,-51.39713474445018,-413.660084322836,158.97086378115046,1745594603.5314581
40,1,1,1,854,15,-0.17919921875,0.98486328125,-0.03173828125,-3.23486328125,-1.77001953125,1.708984375,-54.39088223484197,-407.67258934205245,169.50198901716607,1745594603.5506475
41,1,1,1,869,15,-0.17822265625,0.98486328125,-0.0107421875,-3.23486328125,-1.40380859375,2.01416015625,-52.89400848964607,-401.68509436126885,160.4753102434384,1745594603.557131
42,1,1,1,884,15,-0.17236328125,0.98193359375,-0.00732421875,-3.11279296875,-0.6103515625,2.197265625,-54.39088223484197,-403.18196810646475,158.97086378115046,1745594603.5635567
43,1,1,1,899,15,-0.18017578125,0.99267578125,-0.01708984375,-2.99072265625,-0.3662109375,2.13623046875,-51.39713474445018,-400.18822061607295,166.49309609259018,1745594603.57063
44,1,1,1,914,15,-0.17724609375,0.9990234375,-0.021484375,-3.0517578125,-0.67138671875,2.01416015625,-49.90026099925429,-401.68509436126885,154.4575243942866,1745594603.5771163
45,1,1,1,929,15,-0.1669921875,1.00390625,-0.0341796875,-2.86865234375,-1.77001953125,2.197265625,-40.91901852807893,-413.660084322836,142.42195269598304,1745594603.5835385
46,1,1,1,944,15,-0.1728515625,0.99658203125,-0.03125,-3.11279296875,-2.50244140625,2.38037109375,-43.91276601847071,-400.18822061607295,161.97975670572634,1745594603.597515
47,1,1,1,959,15,-0.162109375,0.99462890625,-0.041015625,-3.2958984375,-3.23486328125,2.50244140625,-52.89400848964607,-409.1694630872483,171.006435479454,1745594603.6039386
48,1,1,1,974,15,-0.15478515625,0.9833984375,-0.02197265625,-3.35693359375,-4.8828125,2.3193359375,-55.88775598003785,-416.6538318132278,167.99754255487815,1745594603.6329434
49,1,1,1,989,15,-0.15087890625,0.99658203125,-0.017578125,-3.41796875,-5.43212890625,1.89208984375,-43.91276601847071,-407.67258934205245,172.51088194174199,1745594603.6416013
50,1,1,2,4,15,-0.16015625,0.9892578125,-0.0048828125,-3.11279296875,-4.94384765625,1.28173828125,-43.91276601847071,-410.6663368324442,166.49309609259018,1745594603.648102
51,1,1,2,19,15,-0.1748046875,0.98388671875,-0.009765625,-3.35693359375,-4.94384765625,1.220703125,-25.950281076120003,-410.6663368324442,161.97975670572634,1745594603.6560686
52,1,1,2,34,15,-0.1650390625,0.9970703125,0.0048828125,-3.173828125,-3.96728515625,0.91552734375,-54.39088223484197,-410.6663368324442,161.97975670572634,1745594603.6625695
53,1,1,2,49,15,-0.1611328125,0.9853515625,-0.00146484375,-3.23486328125,-2.8076171875,0.6103515625,-42.41589227327482,-401.68509436126885,171.006435479454,1745594603.6690269
54,1,1,2,64,15,-0.16259765625,0.9892578125,-0.0078125,-3.2958984375,-1.3427734375,0.1220703125,-45.409639763666604,-398.6913468708771,160.4753102434384,1745594603.6814759
55,1,1,2,79,15,-0.15966796875,0.99755859375,-0.04052734375,-3.23486328125,-0.42724609375,-0.1220703125,-49.90026099925429,-409.1694630872483,157.4664173188625,1745594603.6881945
56,1,1,2,94,15,-0.16455078125,0.99169921875,-0.03125,-3.5400390625,-1.28173828125,-0.18310546875,-43.91276601847071,-410.6663368324442,166.49309609259018,1745594604.5731683
57,1,1,2,109,15,-0.16552734375,0.99951171875,-0.0234375,-3.662109375,-2.9296875,0.06103515625,-42.41589227327482,-412.1632105776401,154.4575243942866,1745594604.7925434
58,1,1,2,124,15,-0.16015625,1.00537109375,-0.01953125,-3.662109375,-3.5400390625,0.1220703125,-51.39713474445018,-413.660084322836,145.43084562055893,1745594604.7990506
59,1,1,2,139,15,-0.162109375,0.9990234375,-0.00537109375,-3.41796875,-3.60107421875,0.244140625,-46.9065135088625,-410.6663368324442,180.03311425318168,1745594604.8113713
60,1,1,2,154,15,-0.15380859375,1.00537109375,-0.0048828125,-2.9296875,-3.41796875,-0.244140625,-52.89400848964607,-412.1632105776401,167.99754255487815,1745594604.8253953
61,1,1,2,169,15,-0.15673828125,0.9990234375,-0.0048828125,-3.0517578125,-3.7841796875,-0.6103515625,-46.9065135088625,-410.6663368324442,158.97086378115046,1745594604.8318567
62,1,1,2,184,15,-0.1396484375,1.00830078125,0.0087890625,-2.50244140625,-3.173828125,-0.91552734375,-37.925271037687146,-416.6538318132278,160.4753102434384,1745594604.8383324
63,1,1,2,199,15,-0.16259765625,0.99658203125,0.01416015625,-2.197265625,-2.44140625,-1.15966796875,-37.925271037687146,-409.1694630872483,163.4842031680143,1745594604.8454823
64,1,1,2,214,15,-0.158203125,0.9853515625,0.025390625,-1.8310546875,-1.28173828125,-1.708984375,-52.89400848964607,-409.1694630872483,163.4842031680143,1745594604.851928
65,1,1,2,229,15,-0.16845703125,1.00341796875,-0.00634765625,-2.01416015625,-0.79345703125,-2.01416015625,-51.39713474445018,-410.6663368324442,155.96197085657457,1745594604.8583987
66,1,1,2,244,15,-0.1728515625,0.98388671875,0.0048828125,-1.8310546875,-1.89208984375,-2.0751953125,-45.409639763666604,-412.1632105776401,157.4664173188625,1745594604.8769078
67,1,1,2,259,15,-0.1416015625,1.00537109375,-0.021484375,-1.77001953125,-4.21142578125,-2.197265625,-33.434649802099464,-418.1507055584236,166.49309609259018,1745594604.8833542
68,1,1,2,274,15,-0.14794921875,0.99853515625,-0.01513671875,-2.0751953125,-3.23486328125,-2.74658203125,-42.41589227327482,-404.67884185166065,157.4664173188625,1745594605.4349887
69,1,1,2,289,15,-0.14208984375,0.9892578125,-0.0087890625,-1.77001953125,-2.25830078125,-3.90625,-42.41589227327482,-401.68509436126885,154.4575243942866,1745594605.6320243
70,1,1,2,304,15,-0.14306640625,1.01513671875,-0.013671875,-1.64794921875,-3.173828125,-4.45556640625,-51.39713474445018,-403.18196810646475,155.96197085657457,1745594605.6385412
71,1,1,2,319,15,-0.15087890625,1.01708984375,-0.013671875,-2.0751953125,-6.89697265625,-6.65283203125,-57.38462972523375,-410.6663368324442,158.97086378115046,1745594605.6451983
72,1,1,2,334,15,-0.15869140625,1.03564453125,-0.0166015625,-1.77001953125,-9.3994140625,-8.11767578125,-46.9065135088625,-395.69759938048526,151.4486314697107,1745594605.7718508
73,1,1,2,349,15,-0.1630859375,1.041015625,0.01123046875,-1.46484375,-9.033203125,-10.43701171875,-57.38462972523375,-403.18196810646475,158.97086378115046,1745594605.7783303
74,1,1,2,364,15,-0.1611328125,1.052734375,0.00537109375,-1.3427734375,-6.89697265625,-12.5732421875,-49.90026099925429,-409.1694630872483,157.4664173188625,1745594605.7847521
75,1,1,2,379,15,-0.14599609375,1.04736328125,0.00634765625,-1.46484375,-5.9814453125,-14.46533203125,-43.91276601847071,-400.18822061607295,148.43973854513484,1745594605.7972784
76,1,1,2,394,15,-0.1298828125,1.04296875,0.01171875,-1.708984375,-8.7890625,-17.08984375,-54.39088223484197,-395.69759938048526,158.97086378115046,1745594606.4743419
77,1,1,2,409,15,-0.1298828125,1.04150390625,0.04052734375,0.6103515625,-8.1787109375,-19.47021484375,-49.90026099925429,-412.1632105776401,149.94418500742276,1745594606.4808342
78,1,1,2,424,15,-0.126953125,1.0166015625,0.0400390625,1.89208984375,-6.16455078125,-22.3388671875,-64.86899845121322,-413.660084322836,148.43973854513484,1745594606.4872763
79,1,1,2,439,15,-0.13330078125,1.0146484375,0.00439453125,1.77001953125,-4.21142578125,-26.611328125,-69.3596196868009,-413.660084322836,148.43973854513484,1745594606.4948826
80,1,1,2,454,15,-0.1826171875,1.0322265625,0.0029296875,2.50244140625,-3.11279296875,-27.4658203125,-63.37212470601732,-419.6475793036195,160.4753102434384,1745594606.5013576
81,1,1,2,469,15,-0.2119140625,1.05126953125,0.01123046875,1.953125,-5.2490234375,-29.47998046875,-57.38462972523375,-410.6663368324442,145.43084562055893,1745594606.507906
82,1,1,2,484,15,-0.189453125,1.02490234375,0.015625,3.173828125,-5.37109375,-31.1279296875,-49.90026099925429,-409.1694630872483,149.94418500742276,1745594606.5152066
83,1,1,2,499,15,-0.1611328125,1.0400390625,0.052734375,2.50244140625,-2.197265625,-34.36279296875,-66.36587219640911,-398.6913468708771,146.93529208284687,1745594606.5289736
84,1,1,2,514,15,-0.185546875,1.0439453125,0.02783203125,3.96728515625,1.0986328125,-36.2548828125,-75.34711466758446,-400.18822061607295,155.96197085657457,1745594606.5362792
85,1,1,2,529,15,-0.2001953125,1.0322265625,0.0322265625,4.0283203125,2.50244140625,-39.4287109375,-73.85024092238858,-391.20697814489756,154.4575243942866,1745594606.5426888
86,1,1,2,544,15,-0.1787109375,1.0302734375,0.02685546875,4.94384765625,3.84521484375,-41.68701171875,-84.32835713875981,-401.68509436126885,163.4842031680143,1745594606.5630255
87,1,1,2,559,15,-0.23583984375,1.03662109375,0.0126953125,4.638671875,4.150390625,-44.677734375,-70.85649343199678,-401.68509436126885,149.94418500742276,1745594606.5718942
88,1,1,2,574,15,-0.1845703125,1.02294921875,0.009765625,3.84521484375,7.080078125,-49.49951171875,-90.3158521195434,-400.18822061607295,169.50198901716607,1745594606.5784297
89,1,1,2,589,15,-0.20849609375,1.06005859375,0.00146484375,4.5166015625,5.859375,-52.55126953125,-88.81897837434751,-401.68509436126885,149.94418500742276,1745594606.5848444
90,1,1,2,604,15,-0.14892578125,1.083984375,0.00244140625,6.04248046875,4.82177734375,-56.2744140625,-99.29709459071874,-391.20697814489756,154.4575243942866,1745594606.5922353
91,1,1,2,619,15,-0.16748046875,1.0869140625,0.02490234375,7.75146484375,3.0517578125,-60.72998046875,-99.29709459071874,-394.20072563528936,160.4753102434384,1745594606.5988238
92,1,1,2,634,15,-0.1728515625,1.1142578125,0.00390625,8.36181640625,-0.91552734375,-63.3544921875,-114.26583204267767,-410.6663368324442,155.96197085657457,1745594606.6052663
93,1,1,2,649,15,-0.15771484375,1.1513671875,0.04931640625,9.33837890625,-0.3662109375,-65.7958984375,-120.25332702346124,-386.7163569093099,154.4575243942866,1745594606.612376
94,1,1,2,664,15,-0.1513671875,1.28857421875,0.0673828125,10.68115234375,-10.6201171875,-68.115234375,-121.75020076865715,-392.70385189009346,151.4486314697107,1745594606.6189911
95,1,1,2,679,15,-0.01416015625,1.31396484375,0.04248046875,12.63427734375,-17.822265625,-71.044921875,-123.24707451385304,-373.2444932025469,136.40416684683126,1745594606.647546
96,1,1,2,694,15,0.0625,1.22802734375,-0.01123046875,14.83154296875,-15.869140625,-79.833984375,-127.7376957494407,-373.2444932025469,163.4842031680143,1745594606.6551354
97,1,1,2,709,15,-0.10693359375,1.2490234375,0.0,18.24951171875,-11.41357421875,-85.75439453125,-138.21581196581198,-376.2382406929387,143.926399158271,1745594606.66191
98,1,1,2,724,15,-0.2783203125,1.25390625,-0.07958984375,17.4560546875,-19.71435546875,-89.84375,-141.20955945620375,-355.28200826019616,163.4842031680143,1745594606.6684828
99,1,1,2,739,15,-0.3017578125,1.27978515625,-0.2099609375,18.06640625,-29.296875,-92.529296875,-156.17829690816268,-347.7976395342167,139.41305977140715,1745594606.6774397
100,1,1,2,754,15,-0.2333984375,1.259765625,-0.20361328125,18.798828125,-27.9541015625,-94.8486328125,-153.18454941777088,-343.30701829862903,145.43084562055893,1745594606.683865
101,1,1,2,769,15,-0.2548828125,1.19775390625,-0.2734375,18.9208984375,-19.47021484375,-93.56689453125,-148.6939281821832,-344.80389204382493,146.93529208284687,1745594606.770428
102,1,1,2,784,15,-0.35205078125,1.0224609375,-0.2529296875,16.54052734375,-12.0849609375,-91.796875,-169.6501606149257,-340.3132708082373,136.40416684683126,1745594606.7770767
103,1,1,2,799,15,-0.62353515625,0.92578125,-0.3662109375,19.83642578125,0.54931640625,-85.75439453125,-163.66266563414214,-325.3445333562783,131.89082745996743,1745594607.0010133
104,1,1,2,814,15,-0.64599609375,0.91748046875,-0.3134765625,21.1181640625,1.8310546875,-82.275390625,-178.63140308610107,-317.86016463029887,145.43084562055893,1745594607.0081677
105,1,1,2,829,15,-0.55810546875,0.85009765625,-0.28759765625,20.93505859375,-2.99072265625,-69.9462890625,-186.1157718120805,-317.86016463029887,142.42195269598304,1745594607.0146077
106,1,1,2,844,15,-0.4775390625,0.72216796875,-0.26220703125,17.7001953125,-10.3759765625,-56.2744140625,-183.12202432168874,-301.394553433144,128.88193453539154,1745594607.021067
107,1,1,2,859,15,-0.33056640625,0.5615234375,-0.169921875,12.39013671875,-19.1650390625,-37.04833984375,-192.1032667928641,-307.3820484139276,121.3597022239518,1745594607.0282276
108,1,1,2,874,15,0.00390625,0.54833984375,-0.0927734375,6.34765625,-37.29248046875,-20.6298828125,-195.0970142832559,-301.394553433144,143.926399158271,1745594607.0366092
109,1,1,2,889,15,0.1337890625,0.37841796875,-0.14404296875,9.765625,-20.751953125,23.98681640625,-177.13452934090517,-283.43206849079326,143.926399158271,1745594607.0430431
110,1,1,2,904,15,0.369140625,0.47705078125,0.02294921875,8.6669921875,-10.25390625,47.79052734375,-210.0657517352148,-284.9289422359892,134.8997203845433,1745594607.0501957
111,1,1,2,919,15,0.3427734375,0.52880859375,0.09521484375,5.06591796875,1.89208984375,78.125,-204.07825675443127,-284.9289422359892,121.3597022239518,1745594607.1162162
112,1,1,2,934,15,0.23876953125,0.52490234375,0.1455078125,0.42724609375,7.8125,101.37939453125,-178.63140308610107,-263.9727098032467,131.89082745996743,1745594607.1242836
113,1,1,2,949,15,0.1435546875,0.6298828125,0.08349609375,-8.60595703125,13.12255859375,125.79345703125,-172.64390810531748,-262.47583605805085,139.41305977140715,1745594607.132448
114,1,1,2,964,15,0.0205078125,0.58544921875,0.07568359375,-12.39013671875,18.06640625,141.29638671875,-156.17829690816268,-244.5133511157001,128.88193453539154,1745594607.1407263
115,1,1,2,979,15,-0.02783203125,0.6923828125,-0.005859375,-15.869140625,21.3623046875,160.46142578125,-151.687675672575,-247.5070986060919,133.39527392225537,1745594607.1488924
116,1,1,2,994,15,0.0185546875,0.81591796875,0.00634765625,-23.193359375,25.5126953125,181.5185546875,-148.6939281821832,-251.99771984167958,146.93529208284687,1745594607.1616542
117,1,1,3,9,15,0.06298828125,0.8994140625,0.04736328125,-27.28271484375,32.65380859375,201.47705078125,-130.7314432398325,-229.54461366374116,115.34191637480001,1745594607.1681576
118,1,1,3,24,15,0.0595703125,0.97265625,0.07861328125,-30.517578125,45.2880859375,215.087890625,-129.23456949463662,-220.56337119256582,137.9086133091192,1745594607.1746626
119,1,1,3,39,15,-0.025390625,1.029296875,0.08203125,-33.63037109375,55.84716796875,223.08349609375,-105.28458957150232,-211.58212872139046,128.88193453539154,1745594607.186298
120,1,1,3,54,15,-0.10693359375,1.1357421875,0.1005859375,-36.43798828125,56.21337890625,228.6376953125,-103.78771582630642,-181.6446538174726,137.9086133091192,1745594607.1931648
121,1,1,3,69,15,-0.10986328125,1.24560546875,0.06005859375,-37.2314453125,57.2509765625,233.70361328125,-105.28458957150232,-175.65715883668904,122.86414868623974,1745594607.1996543
122,1,1,3,84,15,-0.087890625,1.3779296875,0.0556640625,-39.24560546875,67.138671875,235.107421875,-82.83148339356393,-156.19780014914244,131.89082745996743,1745594607.206092
123,1,1,3,99,15,-0.12353515625,1.56591796875,0.01806640625,-44.73876953125,81.11572265625,236.2060546875,-84.32835713875981,-139.7321889519876,136.40416684683126,1745594607.2126045
124,1,1,3,114,15,-0.1318359375,1.64794921875,-0.0712890625,-49.98779296875,91.9189453125,230.224609375,-75.34711466758446,-138.23531520679174,131.89082745996743,1745594607.2213938
125,1,1,3,129,15,-0.150390625,1.50244140625,-0.1845703125,-55.60302734375,91.85791015625,224.30419921875,-84.32835713875981,-115.78220902885332,125.87304161081563,1745594607.228151
126,1,1,3,144,15,-0.30078125,1.39306640625,-0.1865234375,-55.60302734375,88.68408203125,215.33203125,-79.83773590317215,-102.31034532209028,116.84636283708795,1745594607.23472
127,1,1,3,159,15,-0.419921875,1.33837890625,-0.16650390625,-50.537109375,80.74951171875,204.4677734375,-84.32835713875981,-100.81347157689439,119.85525576166384,1745594607.241374
128,1,1,3,174,15,-0.47705078125,1.38427734375,-0.2041015625,-49.560546875,63.5986328125,187.8662109375,-103.78771582630642,-99.3165978316985,124.36859514852769,1745594607.247868
129,1,1,3,189,15,-0.42236328125,1.35888671875,-0.19189453125,-42.05322265625,56.2744140625,169.43359375,-112.76895829748179,-87.34160787013136,119.85525576166384,1745594607.2543645
130,1,1,3,204,15,-0.330078125,1.2021484375,-0.21044921875,-32.71484375,55.419921875,150.81787109375,-100.79396833591464,-99.3165978316985,127.37748807310358,1745594607.260834
131,1,1,3,219,15,-0.625,1.0966796875,-0.2412109375,-21.30126953125,55.11474609375,126.8310546875,-100.79396833591464,-78.360365398956,127.37748807310358,1745594607.2673256
132,1,1,3,234,15,-0.91552734375,1.06640625,-0.1494140625,-15.0146484375,30.8837890625,98.6328125,-102.29084208111054,-87.34160787013136,128.88193453539154,1745594607.273816
133,1,1,3,249,15,-0.94580078125,0.79150390625,-0.17041015625,-6.8359375,-6.16455078125,62.1337890625,-112.76895829748179,-82.85098663454367,128.88193453539154,1745594607.2803955
134,1,1,3,264,15,-0.78271484375,0.96484375,-0.2822265625,8.11767578125,-30.2734375,22.76611328125,-117.25957953306947,-82.85098663454367,133.39527392225537,1745594607.2868726
135,1,1,3,279,15,-0.3779296875,1.42333984375,-0.31787109375,18.37158203125,-40.52734375,-9.82666015625,-121.75020076865715,-84.34786037973959,131.89082745996743,1745594607.2937994
136,1,1,3,294,15,-0.71044921875,0.7490234375,-0.02392578125,35.0341796875,-16.29638671875,-61.4013671875,-132.22831698502839,-91.83222910571904,134.8997203845433,1745594607.3002923
137,1,1,3,309,15,1.2841796875,1.29248046875,0.345703125,21.66748046875,-14.34326171875,-64.51416015625,-123.24707451385304,-75.36661790856421,115.34191637480001,1745594607.3067486
138,1,1,3,324,15,1.79296875,1.09912109375,0.47412109375,21.17919921875,41.19873046875,13.916015625,-127.7376957494407,-100.81347157689439,139.41305977140715,1745594607.313247
139,1,1,3,339,15,0.13671875,0.7255859375,0.2333984375,24.59716796875,84.77783203125,-28.74755859375,-123.24707451385304,-82.85098663454367,128.88193453539154,1745594607.3399754
140,1,1,3,354,15,0.3125,1.3193359375,0.3642578125,32.470703125,64.75830078125,-49.01123046875,-130.7314432398325,-90.33535536052314,115.34191637480001,1745594607.3480287
141,1,1,3,369,15,0.27734375,1.12890625,0.42919921875,31.25,67.32177734375,-41.50390625,-120.25332702346124,-72.37287041817243,119.85525576166384,1745594607.3552673
142,1,1,3,384,15,0.10791015625,1.04345703125,0.146484375,39.48974609375,62.56103515625,-45.2880859375,-124.74394825904892,-81.35411288934777,134.8997203845433,1745594607.515071
143,1,1,3,399,15,0.08056640625,1.09033203125,-0.34814453125,46.44775390625,44.7998046875,-41.6259765625,-127.7376957494407,-69.37912292778066,119.85525576166384,1745594607.5216095
144,1,1,3,414,15,0.21630859375,1.1416015625,-0.62060546875,57.2509765625,45.654296875,-41.748046875,-132.22831698502839,-66.38537543738886,103.30634467649644,1745594607.5280976
145,1,1,3,429,15,0.21435546875,1.45703125,0.119140625,37.65869140625,45.166015625,-42.78564453125,-136.71893822061608,-66.38537543738886,116.84636283708795,1745594607.5345087
146,1,1,3,444,15,-0.09521484375,0.9541015625,0.021484375,36.80419921875,21.66748046875,-40.1611328125,-142.70643320139962,-60.397880456605286,107.81968406336027,1745594607.621349
147,1,1,3,459,15,0.166015625,0.9541015625,0.02197265625,33.935546875,-8.7890625,-38.26904296875,-136.71893822061608,-57.4041329662135,124.36859514852769,1745594607.6446018
148,1,1,3,474,15,0.1826171875,0.998046875,-0.04736328125,30.57861328125,-25.20751953125,-41.68701171875,-136.71893822061608,-54.41038547582172,110.82857698793617,1745594607.6518254
149,1,1,3,489,15,0.1767578125,1.0107421875,0.00390625,27.83203125,-31.67724609375,-42.41943359375,-150.1908019273791,-46.926016749842255,110.82857698793617,1745594607.65835
150,1,1,3,504,15,0.2255859375,1.04833984375,-0.0078125,26.18408203125,-26.18408203125,-43.701171875,-138.21581196581198,-45.429143004646356,104.8107911387844,1745594607.6652787
151,1,1,3,519,15,0.240234375,1.0302734375,0.00634765625,26.85546875,-15.869140625,-43.0908203125,-150.1908019273791,-60.397880456605286,121.3597022239518,1745594607.671702
152,1,1,3,534,15,0.1845703125,1.01611328125,-0.03662109375,27.16064453125,-8.85009765625,-41.80908203125,-142.70643320139962,-43.932269259450464,100.29745175192055,1745594607.6781466
