Processed,Time(h),Time(m),Time(s),Time(ms),Delt,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,PCTimestamp
32,1,1,1,737,15,-0.0087890625,0.03369140625,-0.9921875,-4.8828125,0.54931640625,0.3662109375,-109.77521080709,119.22696896690185,85.25298712904109,1741599468.8804889
33,1,1,1,752,15,0.0029296875,0.029296875,-0.9931640625,-5.0048828125,0.3662109375,0.30517578125,-111.27208455228589,131.201958928469,82.2440942044652,1741599468.887125
34,1,1,1,767,15,0.0,0.04150390625,-0.9931640625,-5.18798828125,0.54931640625,0.244140625,-91.81272586473928,122.22071645729363,85.25298712904109,1741599468.9108822
35,1,1,1,782,15,0.00244140625,0.03955078125,-0.99658203125,-5.18798828125,0.6103515625,0.3662109375,-105.28458957150232,126.7113376928813,88.26188005361698,1741599468.925964
36,1,1,1,797,15,-0.00341796875,0.03759765625,-0.98388671875,-5.126953125,0.6103515625,0.18310546875,-108.2783370618941,120.72384271209773,82.2440942044652,1741599468.9325113
37,1,1,1,812,15,0.00732421875,0.0361328125,-0.9833984375,-5.126953125,0.54931640625,0.244140625,-108.2783370618941,128.2082114380772,73.21741543073752,1741599469.0412235
38,1,1,1,827,15,-0.005859375,0.0361328125,-0.9873046875,-5.0048828125,0.6103515625,0.244140625,-100.79396833591464,113.23947398611827,92.77521944048081,1741599469.0476987
39,1,1,1,842,15,-0.00341796875,0.0390625,-0.98828125,-5.18798828125,0.48828125,0.244140625,-109.77521080709,116.23322147651005,88.26188005361698,1741599469.0540805
40,1,1,1,857,15,0.00048828125,0.03466796875,-0.982421875,-5.18798828125,0.30517578125,0.1220703125,-96.30334710032696,117.73009522170595,76.2263083553134,1741599469.0607243
41,1,1,1,872,15,-0.00244140625,0.02978515625,-0.9892578125,-5.126953125,0.42724609375,0.1220703125,-108.2783370618941,117.73009522170595,65.6951831192978,1741599469.1021159
42,1,1,1,887,15,-0.01123046875,0.0400390625,-0.9873046875,-5.2490234375,0.67138671875,0.30517578125,-105.28458957150232,108.7488527505306,95.7841123650567,1741599469.1086442
43,1,1,1,902,15,0.0029296875,0.02587890625,-0.98193359375,-5.2490234375,0.42724609375,0.3662109375,-102.29084208111054,126.7113376928813,77.73075481760137,1741599469.1150856
44,1,1,1,917,15,0.0,0.02880859375,-0.98095703125,-5.06591796875,0.6103515625,0.244140625,-109.77521080709,119.22696896690185,77.73075481760137,1741599469.1290994
45,1,1,1,932,15,-0.0068359375,0.0263671875,-1.00048828125,-5.126953125,0.48828125,0.18310546875,-114.26583204267767,125.21446394768543,89.76632651590494,1741599469.1355476
46,1,1,1,947,15,0.0078125,0.03564453125,-0.98876953125,-5.126953125,0.6103515625,0.244140625,-124.74394825904892,113.23947398611827,89.76632651590494,1741599469.143897
47,1,1,1,962,15,0.0009765625,0.0302734375,-0.99951171875,-5.18798828125,0.42724609375,0.1220703125,-108.2783370618941,135.69258016405666,86.75743359132903,1741599469.1504154
48,1,1,1,977,15,-0.00048828125,0.037109375,-0.9833984375,-5.31005859375,0.79345703125,0.30517578125,-100.79396833591464,125.21446394768543,82.2440942044652,1741599469.1575642
49,1,1,1,992,15,-0.00341796875,0.03369140625,-0.9951171875,-5.06591796875,0.54931640625,0.1220703125,-111.27208455228589,107.2519790053347,82.2440942044652,1741599469.2076833
50,1,1,2,7,15,-0.00390625,0.03662109375,-0.99462890625,-5.18798828125,0.6103515625,0.30517578125,-112.76895829748179,129.7050851832731,88.26188005361698,1741599469.2140896
51,1,1,2,22,15,-0.0048828125,0.04052734375,-0.98779296875,-5.2490234375,0.48828125,0.244140625,-109.77521080709,126.7113376928813,95.7841123650567,1741599469.2260678
52,1,1,2,37,15,0.00390625,0.03515625,-0.994140625,-5.126953125,0.42724609375,0.18310546875,-114.26583204267767,128.2082114380772,82.2440942044652,1741599469.2324684
53,1,1,2,52,15,-0.00390625,0.03857421875,-0.99267578125,-5.126953125,0.732421875,0.244140625,-111.27208455228589,107.2519790053347,89.76632651590494,1741599469.2549815
54,1,1,2,67,15,-0.00927734375,0.03466796875,-0.99853515625,-5.18798828125,0.6103515625,0.42724609375,-114.26583204267767,120.72384271209773,86.75743359132903,1741599469.2620683
55,1,1,2,82,15,0.0029296875,0.033203125,-0.99072265625,-5.18798828125,0.6103515625,0.30517578125,-102.29084208111054,116.23322147651005,85.25298712904109,1741599469.268536
56,1,1,2,97,15,0.00048828125,0.03173828125,-0.994140625,-5.18798828125,0.54931640625,0.1220703125,-117.25957953306947,116.23322147651005,85.25298712904109,1741599469.274952
57,1,1,2,112,15,0.00048828125,0.0458984375,-0.998046875,-5.0048828125,0.732421875,0.3662109375,-112.76895829748179,126.7113376928813,101.80189821420849,1741599469.2815282
58,1,1,2,127,15,-0.0078125,0.0361328125,-0.982421875,-5.18798828125,0.42724609375,0.48828125,-94.80647335513108,108.7488527505306,85.25298712904109,1741599469.2879744
59,1,1,2,142,15,-0.001953125,0.02978515625,-0.998046875,-5.06591796875,0.54931640625,0.30517578125,-121.75020076865715,125.21446394768543,79.2352012798893,1741599469.2959125
60,1,1,2,157,15,0.0107421875,0.03173828125,-0.99169921875,-5.06591796875,0.79345703125,0.3662109375,-111.27208455228589,107.2519790053347,92.77521944048081,1741599469.3112473
61,1,1,2,172,15,0.009765625,0.041015625,-0.98828125,-5.126953125,0.48828125,0.3662109375,-91.81272586473928,126.7113376928813,80.73964774217725,1741599469.3177109
62,1,1,2,187,15,-0.00390625,0.03955078125,-0.99951171875,-5.2490234375,0.48828125,0.1220703125,-108.2783370618941,125.21446394768543,100.29745175192055,1741599469.324843
63,1,1,2,202,15,0.00341796875,0.03662109375,-0.986328125,-5.31005859375,0.67138671875,0.30517578125,-102.29084208111054,116.23322147651005,95.7841123650567,1741599469.3312504
64,1,1,2,217,15,0.0009765625,0.03125,-0.98046875,-5.126953125,0.48828125,0.42724609375,-94.80647335513108,119.22696896690185,91.27077297819287,1741599469.3376613
65,1,1,2,232,15,-0.00439453125,0.03271484375,-0.9912109375,-5.06591796875,0.54931640625,0.244140625,-114.26583204267767,99.76761027935525,92.77521944048081,1741599469.3456979
66,1,1,2,247,15,-0.001953125,0.0400390625,-0.99072265625,-5.126953125,0.54931640625,0.30517578125,-123.24707451385304,116.23322147651005,88.26188005361698,1741599469.3523476
67,1,1,2,262,15,0.00146484375,0.04345703125,-0.98779296875,-5.2490234375,0.732421875,0.18310546875,-111.27208455228589,117.73009522170595,89.76632651590494,1741599469.3677323
68,1,1,2,277,15,0.00146484375,0.03466796875,-0.9853515625,-5.31005859375,0.48828125,0.3662109375,-112.76895829748179,111.74260024092237,80.73964774217725,1741599469.3741372
69,1,1,2,292,15,-0.00732421875,0.0341796875,-1.00146484375,-5.06591796875,0.732421875,0.244140625,-114.26583204267767,117.73009522170595,86.75743359132903,1741599469.380573
70,1,1,2,307,15,0.00439453125,0.03515625,-0.99072265625,-5.18798828125,0.79345703125,0.1220703125,-118.75645327826535,120.72384271209773,82.2440942044652,1741599469.3876464
71,1,1,2,322,15,-0.00732421875,0.0361328125,-0.99267578125,-5.2490234375,0.54931640625,0.244140625,-105.28458957150232,116.23322147651005,74.72186189302546,1741599469.3963313
72,1,1,2,337,15,0.0,0.0380859375,-0.98828125,-5.18798828125,0.6103515625,0.1220703125,-103.78771582630642,125.21446394768543,76.2263083553134,1741599469.4031992
73,1,1,2,352,15,-0.001953125,0.04248046875,-0.994140625,-5.18798828125,0.42724609375,0.244140625,-114.26583204267767,125.21446394768543,86.75743359132903,1741599469.4097805
74,1,1,2,367,15,-0.00341796875,0.03515625,-1.001953125,-5.126953125,0.732421875,0.30517578125,-121.75020076865715,131.201958928469,86.75743359132903,1741599469.4162133
75,1,1,2,382,15,-0.0009765625,0.0419921875,-0.984375,-5.18798828125,0.42724609375,0.30517578125,-120.25332702346124,111.74260024092237,112.33302345022412,1741599469.4226043
76,1,1,2,397,15,0.00439453125,0.03857421875,-0.9873046875,-5.06591796875,0.6103515625,0.244140625,-102.29084208111054,116.23322147651005,88.26188005361698,1741599469.4292676
77,1,1,2,412,15,0.0048828125,0.03125,-0.98583984375,-5.18798828125,0.42724609375,0.244140625,-111.27208455228589,120.72384271209773,79.2352012798893,1741599469.4356952
78,1,1,2,427,15,-0.0068359375,0.0380859375,-0.98486328125,-5.126953125,0.54931640625,0.48828125,-114.26583204267767,120.72384271209773,79.2352012798893,1741599469.4420753
79,1,1,2,442,15,-0.00732421875,0.041015625,-0.99072265625,-5.18798828125,0.48828125,0.06103515625,-114.26583204267767,117.73009522170595,86.75743359132903,1741599469.45003
80,1,1,2,457,15,-0.0029296875,0.0302734375,-0.9912109375,-5.18798828125,0.6103515625,0.244140625,-118.75645327826535,128.2082114380772,89.76632651590494,1741599469.456564
81,1,1,2,472,15,-0.001953125,0.03759765625,-0.9931640625,-5.126953125,0.6103515625,0.42724609375,-85.82523088395571,110.2457264957265,92.77521944048081,1741599469.506631
82,1,1,2,487,15,-0.0068359375,0.0361328125,-1.00244140625,-5.2490234375,0.79345703125,0.244140625,-90.3158521195434,110.2457264957265,89.76632651590494,1741599469.5130417
83,1,1,2,502,15,-0.0029296875,0.03173828125,-0.984375,-5.126953125,0.54931640625,0.3662109375,-108.2783370618941,117.73009522170595,79.2352012798893,1741599469.5196223
84,1,1,2,517,15,0.00146484375,0.0283203125,-0.984375,-5.2490234375,0.732421875,0.0,-118.75645327826535,117.73009522170595,97.28855882734466,1741599469.5268502
85,1,1,2,532,15,0.00048828125,0.0380859375,-0.99267578125,-5.2490234375,0.6103515625,0.18310546875,-111.27208455228589,117.73009522170595,86.75743359132903,1741599469.5332503
86,1,1,2,547,15,0.001953125,0.0322265625,-1.00439453125,-5.31005859375,0.48828125,0.18310546875,-105.28458957150232,134.1957064188608,85.25298712904109,1741599469.5396788
87,1,1,2,562,15,-0.00732421875,0.03662109375,-0.986328125,-5.2490234375,0.67138671875,0.18310546875,-109.77521080709,116.23322147651005,80.73964774217725,1741599469.5477347
88,1,1,2,577,15,0.0009765625,0.0390625,-0.9833984375,-5.2490234375,0.54931640625,0.06103515625,-100.79396833591464,110.2457264957265,92.77521944048081,1741599469.554142
89,1,1,2,592,15,-0.00537109375,0.03173828125,-0.9853515625,-5.126953125,0.54931640625,0.244140625,-120.25332702346124,126.7113376928813,91.27077297819287,1741599469.560573
90,1,1,2,607,15,-0.0009765625,0.0361328125,-0.998046875,-5.18798828125,0.54931640625,0.1220703125,-117.25957953306947,116.23322147651005,91.27077297819287,1741599469.5680196
91,1,1,2,622,15,-0.00390625,0.041015625,-0.982421875,-5.126953125,0.54931640625,0.30517578125,-105.28458957150232,119.22696896690185,91.27077297819287,1741599469.5746174
92,1,1,2,637,15,-0.00390625,0.0380859375,-0.99853515625,-5.126953125,0.732421875,0.3662109375,-112.76895829748179,129.7050851832731,98.7930052896326,1741599469.5811043
93,1,1,2,652,15,0.0048828125,0.033203125,-0.98974609375,-5.06591796875,0.732421875,0.3662109375,-114.26583204267767,120.72384271209773,92.77521944048081,1741599469.58825
94,1,1,2,667,15,-0.0029296875,0.03125,-0.9892578125,-5.0048828125,0.54931640625,0.42724609375,-117.25957953306947,122.22071645729363,91.27077297819287,1741599469.594691
95,1,1,2,682,15,0.00439453125,0.0380859375,-0.98583984375,-5.06591796875,0.8544921875,0.18310546875,-105.28458957150232,126.7113376928813,88.26188005361698,1741599469.6410115
96,1,1,2,697,15,0.005859375,0.037109375,-0.9814453125,-5.126953125,0.6103515625,0.48828125,-105.28458957150232,119.22696896690185,85.25298712904109,1741599469.6489873
97,1,1,2,712,15,-0.00048828125,0.03466796875,-0.9833984375,-5.2490234375,0.48828125,0.18310546875,-103.78771582630642,113.23947398611827,92.77521944048081,1741599469.661148
98,1,1,2,727,15,-0.0068359375,0.04345703125,-0.9833984375,-5.2490234375,0.48828125,0.1220703125,-103.78771582630642,125.21446394768543,82.2440942044652,1741599469.667665
99,1,1,2,742,15,-0.00439453125,0.03173828125,-0.984375,-5.06591796875,0.6103515625,0.18310546875,-121.75020076865715,125.21446394768543,97.28855882734466,1741599469.6749575
100,1,1,2,757,15,0.00341796875,0.0361328125,-0.98828125,-5.18798828125,0.67138671875,0.42724609375,-112.76895829748179,111.74260024092237,80.73964774217725,1741599469.6813745
101,1,1,2,772,15,0.00439453125,0.02978515625,-1.0,-5.18798828125,0.42724609375,0.06103515625,-111.27208455228589,128.2082114380772,79.2352012798893,1741599469.719675
102,1,1,2,787,15,0.00244140625,0.0439453125,-0.99267578125,-5.2490234375,0.6103515625,0.3662109375,-112.76895829748179,116.23322147651005,77.73075481760137,1741599469.9806669
103,1,1,2,802,15,0.0,0.04150390625,-0.98583984375,-5.2490234375,0.54931640625,0.244140625,-111.27208455228589,131.201958928469,82.2440942044652,1741599469.9874194
104,1,1,2,817,15,0.00634765625,0.03515625,-0.98974609375,-5.2490234375,0.67138671875,0.42724609375,-127.7376957494407,126.7113376928813,77.73075481760137,1741599469.9941812
105,1,1,2,832,15,0.0068359375,0.0341796875,-0.98681640625,-5.06591796875,0.48828125,0.1220703125,-111.27208455228589,128.2082114380772,89.76632651590494,1741599470.0018523
106,1,1,2,847,15,0.00537109375,0.03125,-0.99951171875,-5.18798828125,0.42724609375,0.42724609375,-109.77521080709,129.7050851832731,88.26188005361698,1741599470.0236657
107,1,1,2,862,15,0.00146484375,0.03466796875,-0.994140625,-5.0048828125,0.54931640625,0.30517578125,-103.78771582630642,117.73009522170595,92.77521944048081,1741599470.0301058
108,1,1,2,877,15,-0.00537109375,0.0341796875,-0.98974609375,-5.37109375,0.42724609375,0.06103515625,-112.76895829748179,126.7113376928813,101.80189821420849,1741599470.0371318
109,1,1,2,892,15,-0.00244140625,0.03466796875,-0.9951171875,-5.43212890625,0.48828125,0.1220703125,-118.75645327826535,110.2457264957265,92.77521944048081,1741599470.0441647
110,1,1,2,907,15,-0.001953125,0.03564453125,-0.9921875,-5.06591796875,0.67138671875,0.244140625,-123.24707451385304,126.7113376928813,91.27077297819287,1741599470.0514
111,1,1,2,922,15,0.00146484375,0.03076171875,-0.9990234375,-5.18798828125,0.54931640625,0.48828125,-121.75020076865715,120.72384271209773,89.76632651590494,1741599470.063224
112,1,1,2,937,15,0.00439453125,0.02783203125,-0.98876953125,-5.18798828125,0.67138671875,0.3662109375,-112.76895829748179,126.7113376928813,80.73964774217725,1741599470.069681
113,1,1,2,952,15,-0.00048828125,0.0380859375,-0.99462890625,-5.126953125,0.732421875,0.06103515625,-103.78771582630642,107.2519790053347,92.77521944048081,1741599470.0760875
114,1,1,2,967,15,0.0029296875,0.03271484375,-1.00927734375,-4.94384765625,0.6103515625,0.06103515625,-103.78771582630642,117.73009522170595,89.76632651590494,1741599470.3044696
115,1,1,2,982,15,0.005859375,0.0322265625,-0.97900390625,-5.18798828125,0.67138671875,0.3662109375,-121.75020076865715,120.72384271209773,92.77521944048081,1741599470.3109546
116,1,1,2,997,15,0.0009765625,0.03173828125,-0.9921875,-5.0048828125,0.6103515625,0.30517578125,-103.78771582630642,135.69258016405666,79.2352012798893,1741599470.3173983
117,1,1,3,12,15,-0.0029296875,0.05029296875,-0.98779296875,-5.18798828125,0.54931640625,0.30517578125,-105.28458957150232,122.22071645729363,88.26188005361698,1741599470.3238726
118,1,1,3,27,15,-0.005859375,0.03759765625,-1.0,-5.43212890625,0.67138671875,0.30517578125,-111.27208455228589,135.69258016405666,92.77521944048081,1741599470.33616
119,1,1,3,42,15,0.00830078125,0.03564453125,-0.98974609375,-5.37109375,0.6103515625,0.1220703125,-121.75020076865715,117.73009522170595,89.76632651590494,1741599470.3425794
120,1,1,3,57,15,-0.0009765625,0.0341796875,-0.978515625,-5.06591796875,0.42724609375,0.18310546875,-114.26583204267767,113.23947398611827,89.76632651590494,1741599470.5102026
121,1,1,3,72,15,0.00439453125,0.0302734375,-0.98974609375,-5.18798828125,0.54931640625,0.18310546875,-121.75020076865715,128.2082114380772,86.75743359132903,1741599470.5167022
122,1,1,3,87,15,-0.0009765625,0.03857421875,-0.98876953125,-5.0048828125,0.54931640625,0.18310546875,-111.27208455228589,128.2082114380772,82.2440942044652,1741599470.5230892
123,1,1,3,102,15,-0.001953125,0.04150390625,-0.98046875,-5.126953125,0.48828125,0.18310546875,-108.2783370618941,128.2082114380772,79.2352012798893,1741599470.5295634
124,1,1,3,117,15,-0.00830078125,0.0341796875,-0.97998046875,-5.126953125,0.54931640625,0.18310546875,-111.27208455228589,125.21446394768543,82.2440942044652,1741599470.536005
125,1,1,3,132,15,0.00537109375,0.03125,-0.990234375,-5.2490234375,0.6103515625,0.30517578125,-114.26583204267767,131.201958928469,79.2352012798893,1741599470.5423858
126,1,1,3,147,15,0.0009765625,0.037109375,-0.99072265625,-5.126953125,0.54931640625,0.244140625,-103.78771582630642,120.72384271209773,89.76632651590494,1741599471.938131
127,1,1,3,162,15,0.00146484375,0.03369140625,-0.98193359375,-5.126953125,0.48828125,0.18310546875,-103.78771582630642,131.201958928469,89.76632651590494,1741599472.0602632
128,1,1,3,177,15,0.00048828125,0.0361328125,-0.9912109375,-5.37109375,0.6103515625,0.244140625,-108.2783370618941,125.21446394768543,79.2352012798893,1741599473.629947
129,1,1,3,192,15,-0.0029296875,0.03564453125,-0.9814453125,-5.2490234375,0.6103515625,0.244140625,-105.28458957150232,122.22071645729363,95.7841123650567,1741599473.9876242
130,1,1,3,207,15,-0.0029296875,0.04150390625,-1.001953125,-5.126953125,0.67138671875,0.18310546875,-103.78771582630642,131.201958928469,97.28855882734466,1741599473.9942713
131,1,1,3,222,15,-0.00048828125,0.02783203125,-0.9873046875,-5.2490234375,0.42724609375,0.244140625,-117.25957953306947,119.22696896690185,95.7841123650567,1741599474.012569
132,1,1,3,237,15,0.00390625,0.0341796875,-0.99609375,-5.2490234375,0.67138671875,0.3662109375,-121.75020076865715,128.2082114380772,92.77521944048081,1741599474.0199232
133,1,1,3,252,15,-0.00390625,0.03955078125,-0.98583984375,-5.2490234375,0.6103515625,0.54931640625,-105.28458957150232,129.7050851832731,80.73964774217725,1741599474.0267136
134,1,1,3,267,15,0.00244140625,0.0322265625,-0.9794921875,-5.2490234375,0.54931640625,0.30517578125,-105.28458957150232,126.7113376928813,85.25298712904109,1741599474.0331082
135,1,1,3,282,15,0.00244140625,0.03369140625,-0.98876953125,-5.06591796875,0.48828125,0.244140625,-103.78771582630642,107.2519790053347,76.2263083553134,1741599474.0395315
136,1,1,3,297,15,-0.00927734375,0.03759765625,-0.98974609375,-5.126953125,0.54931640625,0.06103515625,-96.30334710032696,107.2519790053347,97.28855882734466,1741599474.0465443
137,1,1,3,312,15,-0.00634765625,0.0302734375,-0.99658203125,-4.8828125,0.6103515625,0.244140625,-112.76895829748179,134.1957064188608,101.80189821420849,1741599474.0529554
138,1,1,3,327,15,-0.00244140625,0.03564453125,-0.986328125,-5.126953125,0.54931640625,0.244140625,-120.25332702346124,116.23322147651005,80.73964774217725,1741599474.0611863
139,1,1,3,342,15,-0.00244140625,0.03076171875,-0.98095703125,-5.18798828125,0.54931640625,0.18310546875,-117.25957953306947,134.1957064188608,85.25298712904109,1741599474.1147177
140,1,1,3,357,15,-0.00830078125,0.03076171875,-0.994140625,-5.18798828125,0.54931640625,0.06103515625,-103.78771582630642,125.21446394768543,92.77521944048081,1741599474.122517
141,1,1,3,372,15,0.00146484375,0.033203125,-0.99267578125,-5.126953125,0.54931640625,0.244140625,-108.2783370618941,125.21446394768543,82.2440942044652,1741599474.1296873
142,1,1,3,387,15,0.0,0.0380859375,-0.9912109375,-5.126953125,0.6103515625,0.54931640625,-111.27208455228589,110.2457264957265,86.75743359132903,1741599474.1361103
143,1,1,3,402,15,-0.00341796875,0.02978515625,-0.99462890625,-5.126953125,0.3662109375,0.30517578125,-109.77521080709,116.23322147651005,70.20852250616163,1741599474.142483
144,1,1,3,417,15,0.0087890625,0.0390625,-0.990234375,-5.06591796875,0.42724609375,0.244140625,-96.30334710032696,135.69258016405666,89.76632651590494,1741599474.1495767
145,1,1,3,432,15,-0.0029296875,0.0419921875,-0.99560546875,-5.2490234375,0.67138671875,0.244140625,-111.27208455228589,117.73009522170595,79.2352012798893,1741599474.1745965
146,1,1,3,447,15,-0.005859375,0.0322265625,-0.99072265625,-5.126953125,0.6103515625,0.244140625,-105.28458957150232,134.1957064188608,95.7841123650567,1741599474.1813812
147,1,1,3,462,15,0.0,0.04150390625,-0.99462890625,-5.31005859375,0.67138671875,0.244140625,-121.75020076865715,110.2457264957265,79.2352012798893,1741599474.1880572
148,1,1,3,477,15,0.0009765625,0.03369140625,-0.9912109375,-5.2490234375,0.6103515625,0.30517578125,-112.76895829748179,126.7113376928813,88.26188005361698,1741599474.1944497
149,1,1,3,492,15,-0.0048828125,0.03857421875,-0.9951171875,-5.126953125,0.48828125,0.18310546875,-108.2783370618941,117.73009522170595,82.2440942044652,1741599474.2009223
150,1,1,3,507,15,0.00048828125,0.03955078125,-1.0009765625,-5.18798828125,0.79345703125,0.54931640625,-111.27208455228589,135.69258016405666,79.2352012798893,1741599474.2075453
151,1,1,3,522,15,0.00341796875,0.03369140625,-0.9716796875,-5.18798828125,0.54931640625,0.48828125,-114.26583204267767,110.2457264957265,89.76632651590494,1741599474.213997
152,1,1,3,537,15,-0.0048828125,0.03125,-0.98193359375,-5.126953125,0.732421875,0.42724609375,-105.28458957150232,116.23322147651005,88.26188005361698,1741599474.2223504
153,1,1,3,552,15,-0.01025390625,0.03125,-0.9912109375,-5.2490234375,0.54931640625,0.3662109375,-114.26583204267767,120.72384271209773,89.76632651590494,1741599474.2341619
154,1,1,3,567,15,-0.0009765625,0.02978515625,-0.98486328125,-5.18798828125,0.48828125,0.3662109375,-102.29084208111054,129.7050851832731,91.27077297819287,1741599474.2406273
155,1,1,3,582,15,-0.00439453125,0.0419921875,-0.98876953125,-5.31005859375,0.48828125,0.1220703125,-93.30959960993518,113.23947398611827,89.76632651590494,1741599474.2470498
156,1,1,3,597,15,0.00146484375,0.03515625,-0.998046875,-5.06591796875,0.6103515625,0.0,-94.80647335513108,104.25823151494292,85.25298712904109,1741599474.2541091
